2,0
2.1,0
2.2,0
2.3,0
2.4,0
2.5,0
2.6,0
2.7,0
2.8,0
2.9,0
3,0
3.1,0
3.2,0
3.3,0.306557
3.4,0.46473
3.5,0.550593
3.6,0.621163
3.7,0.685351
3.8,0.747219
3.9,0.804687
4,0.857341
4.1,0.901736
4.2,0.935544
4.3,0.96339
4.4,0.998867
4.5,1
4.6,1
4.7,1
4.8,1
4.9,1
5,1
5.1,1
5.2,1
5.3,1
5.4,1
5.5,1
5.6,1
5.7,1
5.8,1
5.9,1
6,1
