2,0
2.1,0
2.2,0
2.3,0
2.4,0
2.5,0
2.6,0
2.7,0
2.8,0
2.9,0
3,0
3.1,0.261532
3.2,0.465715
3.3,0.564864
3.4,0.645947
3.5,0.720687
3.6,0.788972
3.7,0.850673
3.8,0.901169
3.9,0.94222
4,0.976727
4.1,1
4.2,1
4.3,1
4.4,1
4.5,1
4.6,1
4.7,1
4.8,1
4.9,1
5,1
5.1,1
5.2,1
5.3,1
5.4,1
5.5,1
5.6,1
5.7,1
5.8,1
5.9,1
6,1
